id,ISIN,date,value
13,FR0000120271,27/02/2012,41.97,,,
13,FR0000120271,28/02/2012,41.935,,,
13,FR0000120271,29/02/2012,41.99,,,
13,FR0000120271,01/03/2012,42.58,,,
13,FR0000120271,02/03/2012,42.46,,,
13,FR0000120271,05/03/2012,42.35,,,
13,FR0000120271,06/03/2012,41.61,,,
13,FR0000120271,07/03/2012,41.49,,,
13,FR0000120271,08/03/2012,42.065,,,
13,FR0000120271,09/03/2012,42.215,,,
13,FR0000120271,12/03/2012,42.06,,,
13,FR0000120271,13/03/2012,42.655,,,
13,FR0000120271,14/03/2012,42.7,,,
13,FR0000120271,15/03/2012,42.47,,,
13,FR0000120271,16/03/2012,42.53,,,
13,FR0000120271,19/03/2012,42.33,,,
13,FR0000120271,20/03/2012,41.675,,,
13,FR0000120271,21/03/2012,41.595,,,
13,FR0000120271,22/03/2012,41.06,,,
13,FR0000120271,23/03/2012,40.74,,,
13,FR0000120271,26/03/2012,41.005,,,
13,FR0000120271,27/03/2012,38.56,,,
13,FR0000120271,28/03/2012,38.02,,,
13,FR0000120271,29/03/2012,37.83,,,
13,FR0000120271,30/03/2012,38.24,,,
13,FR0000120271,02/04/2012,39.125,,,
13,FR0000120271,03/04/2012,38.395,,,
13,FR0000120271,04/04/2012,37.91,,,
13,FR0000120271,05/04/2012,38.21,,,
13,FR0000120271,06/04/2012,38.21,,,
13,FR0000120271,09/04/2012,38.21,,,
13,FR0000120271,10/04/2012,37.135,,,
13,FR0000120271,11/04/2012,37.15,,,
13,FR0000120271,12/04/2012,37.04,,,
13,FR0000120271,13/04/2012,36.42,,,
13,FR0000120271,16/04/2012,36.98,,,
13,FR0000120271,17/04/2012,37.465,,,
13,FR0000120271,18/04/2012,37.32,,,
13,FR0000120271,19/04/2012,36.335,,,
13,FR0000120271,20/04/2012,36.45,,,
13,FR0000120271,23/04/2012,35.56,,,
13,FR0000120271,24/04/2012,35.91,,,
13,FR0000120271,25/04/2012,36.225,,,
13,FR0000120271,26/04/2012,36.51,,,
13,FR0000120271,27/04/2012,36.5,,,
13,FR0000120271,30/04/2012,36.07,,,
13,FR0000120271,01/05/2012,36.07,,,
13,FR0000120271,02/05/2012,36.145,,,
13,FR0000120271,03/05/2012,36.16,,,
13,FR0000120271,04/05/2012,35.515,,,
13,FR0000120271,07/05/2012,35.95,,,
13,FR0000120271,08/05/2012,34.905,,,
13,FR0000120271,09/05/2012,34.485,,,
13,FR0000120271,10/05/2012,35.15,,,
13,FR0000120271,11/05/2012,35.135,,,
13,FR0000120271,14/05/2012,34.47,,,
13,FR0000120271,15/05/2012,34.365,,,
13,FR0000120271,16/05/2012,34.92,,,
13,FR0000120271,17/05/2012,34.59,,,
13,FR0000120271,18/05/2012,34.65,,,
13,FR0000120271,21/05/2012,34.585,,,
13,FR0000120271,22/05/2012,35.15,,,
13,FR0000120271,23/05/2012,34.495,,,
13,FR0000120271,24/05/2012,35,,,
13,FR0000120271,25/05/2012,35.18,,,
13,FR0000120271,28/05/2012,35.065,,,
13,FR0000120271,29/05/2012,35.2,,,
13,FR0000120271,30/05/2012,34.535,,,
13,FR0000120271,31/05/2012,34.765,,,
13,FR0000120271,01/06/2012,34,,,
13,FR0000120271,04/06/2012,33.96,,,
13,FR0000120271,05/06/2012,34.32,,,
13,FR0000120271,06/06/2012,34.8,,,
13,FR0000120271,07/06/2012,34.77,,,
13,FR0000120271,08/06/2012,34.595,,,
13,FR0000120271,11/06/2012,34.695,,,
13,FR0000120271,12/06/2012,34.825,,,
13,FR0000120271,13/06/2012,34.815,,,
13,FR0000120271,14/06/2012,34.875,,,
13,FR0000120271,15/06/2012,35.43,,,
13,FR0000120271,18/06/2012,34.795,,,
13,FR0000120271,19/06/2012,35.3,,,
13,FR0000120271,20/06/2012,35.205,,,
13,FR0000120271,21/06/2012,34.835,,,
13,FR0000120271,22/06/2012,34.41,,,
13,FR0000120271,25/06/2012,33.835,,,
13,FR0000120271,26/06/2012,33.63,,,
13,FR0000120271,27/06/2012,34.2,,,
13,FR0000120271,28/06/2012,34.04,,,
13,FR0000120271,29/06/2012,35.5,,,
13,FR0000120271,02/07/2012,35.985,,,
13,FR0000120271,03/07/2012,37.055,,,
13,FR0000120271,04/07/2012,36.91,,,
13,FR0000120271,05/07/2012,36.515,,,
13,FR0000120271,06/07/2012,36.06,,,
13,FR0000120271,09/07/2012,35.94,,,
13,FR0000120271,10/07/2012,35.96,,,
13,FR0000120271,11/07/2012,36.04,,,
13,FR0000120271,12/07/2012,35.63,,,
13,FR0000120271,13/07/2012,36.035,,,
13,FR0000120271,16/07/2012,36.01,,,
